Tick,Hero,X,Y
14735,CDOTA_Unit_Hero_Abaddon,0,153
14735,CDOTA_Unit_Hero_Bloodseeker,190,249
14735,CDOTA_Unit_Hero_Morphling,367,346
14735,CDOTA_Unit_Hero_Rubick,208,383
14735,CDOTA_Unit_Hero_Ursa,252,119
14735,CDOTA_Unit_Hero_Earthshaker,184,146
14740,CDOTA_Unit_Hero_Necrolyte,243,188
14740,CDOTA_Unit_Hero_Earthshaker,415,344
14740,CDOTA_Unit_Hero_Dazzle,297,294
14740,CDOTA_Unit_Hero_Kunkka,0,383
14740,CDOTA_Unit_Hero_Slark,253,255
14740,CDOTA_Unit_Hero_Abaddon,184,181
14740,CDOTA_Unit_Hero_Bloodseeker,221,252
14740,CDOTA_Unit_Hero_Morphling,358,352
14740,CDOTA_Unit_Hero_Rubick,198,372
14740,CDOTA_Unit_Hero_Ursa,328,120
14740,CDOTA_Unit_Hero_Earthshaker,109,169
14745,CDOTA_Unit_Hero_Necrolyte,243,188
14745,CDOTA_Unit_Hero_Earthshaker,415,344
14745,CDOTA_Unit_Hero_Dazzle,310,230
14745,CDOTA_Unit_Hero_Kunkka,106,346
14745,CDOTA_Unit_Hero_Slark,233,244
14745,CDOTA_Unit_Hero_Abaddon,225,180
14745,CDOTA_Unit_Hero_Bloodseeker,221,267
14745,CDOTA_Unit_Hero_Morphling,333,369
14745,CDOTA_Unit_Hero_Rubick,171,383
14745,CDOTA_Unit_Hero_Ursa,405,131
14745,CDOTA_Unit_Hero_Earthshaker,109,169
14750,CDOTA_Unit_Hero_Necrolyte,242,188
14750,CDOTA_Unit_Hero_Earthshaker,415,344
14750,CDOTA_Unit_Hero_Dazzle,271,139
14750,CDOTA_Unit_Hero_Kunkka,159,292
14750,CDOTA_Unit_Hero_Slark,218,215
14750,CDOTA_Unit_Hero_Abaddon,206,179
14750,CDOTA_Unit_Hero_Bloodseeker,209,278
14750,CDOTA_Unit_Hero_Morphling,325,366
14750,CDOTA_Unit_Hero_Rubick,165,258
14750,CDOTA_Unit_Hero_Ursa,457,109
14750,CDOTA_Unit_Hero_Earthshaker,109,169
14755,CDOTA_Unit_Hero_Necrolyte,242,188
14755,CDOTA_Unit_Hero_Earthshaker,415,344
14755,CDOTA_Unit_Hero_Dazzle,267,126
14755,CDOTA_Unit_Hero_Kunkka,184,276
14755,CDOTA_Unit_Hero_Slark,217,215
14755,CDOTA_Unit_Hero_Abaddon,189,177
14755,CDOTA_Unit_Hero_Bloodseeker,204,281
14755,CDOTA_Unit_Hero_Morphling,325,344
14755,CDOTA_Unit_Hero_Rubick,166,234
14755,CDOTA_Unit_Hero_Ursa,473,0
14755,CDOTA_Unit_Hero_Earthshaker,109,169
14760,CDOTA_Unit_Hero_Necrolyte,256,186
14760,CDOTA_Unit_Hero_Earthshaker,415,344
14760,CDOTA_Unit_Hero_Dazzle,299,144
14760,CDOTA_Unit_Hero_Kunkka,195,263
14760,CDOTA_Unit_Hero_Slark,217,215
14760,CDOTA_Unit_Hero_Abaddon,175,179
14760,CDOTA_Unit_Hero_Bloodseeker,197,292
14760,CDOTA_Unit_Hero_Morphling,325,339
14760,CDOTA_Unit_Hero_Rubick,170,230
14760,CDOTA_Unit_Hero_Ursa,388,195
14760,CDOTA_Unit_Hero_Earthshaker,109,169
14765,CDOTA_Unit_Hero_Necrolyte,393,144
14765,CDOTA_Unit_Hero_Earthshaker,415,344
14765,CDOTA_Unit_Hero_Dazzle,300,142
14765,CDOTA_Unit_Hero_Kunkka,233,297
14765,CDOTA_Unit_Hero_Slark,217,215
14765,CDOTA_Unit_Hero_Abaddon,167,164
14765,CDOTA_Unit_Hero_Bloodseeker,249,204
14765,CDOTA_Unit_Hero_Morphling,345,261
14765,CDOTA_Unit_Hero_Rubick,0,192
14765,CDOTA_Unit_Hero_Ursa,400,235
14765,CDOTA_Unit_Hero_Earthshaker,109,168
14770,CDOTA_Unit_Hero_Necrolyte,402,140
14770,CDOTA_Unit_Hero_Earthshaker,415,344
14770,CDOTA_Unit_Hero_Dazzle,280,69
14770,CDOTA_Unit_Hero_Kunkka,206,262
14770,CDOTA_Unit_Hero_Slark,260,196
14770,CDOTA_Unit_Hero_Abaddon,165,174
14770,CDOTA_Unit_Hero_Bloodseeker,284,161
14770,CDOTA_Unit_Hero_Morphling,510,383
14770,CDOTA_Unit_Hero_Rubick,184,178
14770,CDOTA_Unit_Hero_Ursa,449,260
14770,CDOTA_Unit_Hero_Earthshaker,0,0
14775,CDOTA_Unit_Hero_Necrolyte,510,145
14775,CDOTA_Unit_Hero_Earthshaker,415,344
14775,CDOTA_Unit_Hero_Dazzle,280,69
14775,CDOTA_Unit_Hero_Kunkka,210,232
14775,CDOTA_Unit_Hero_Slark,271,196
14775,CDOTA_Unit_Hero_Abaddon,165,174
14775,CDOTA_Unit_Hero_Bloodseeker,284,160
14775,CDOTA_Unit_Hero_Morphling,355,255
14775,CDOTA_Unit_Hero_Rubick,204,156
14775,CDOTA_Unit_Hero_Ursa,450,262
14775,CDOTA_Unit_Hero_Earthshaker,2,1
14780,CDOTA_Unit_Hero_Necrolyte,505,183
14780,CDOTA_Unit_Hero_Earthshaker,415,344
14780,CDOTA_Unit_Hero_Dazzle,331,212
14780,CDOTA_Unit_Hero_Kunkka,194,127
14780,CDOTA_Unit_Hero_Slark,245,204
14780,CDOTA_Unit_Hero_Abaddon,207,194
14780,CDOTA_Unit_Hero_Bloodseeker,260,128
14780,CDOTA_Unit_Hero_Morphling,348,250
14780,CDOTA_Unit_Hero_Rubick,202,119
14780,CDOTA_Unit_Hero_Ursa,463,259
14780,CDOTA_Unit_Hero_Earthshaker,257,171
14785,CDOTA_Unit_Hero_Necrolyte,370,253
14785,CDOTA_Unit_Hero_Earthshaker,415,344
14785,CDOTA_Unit_Hero_Dazzle,326,244
14785,CDOTA_Unit_Hero_Kunkka,200,107
14785,CDOTA_Unit_Hero_Slark,242,206
14785,CDOTA_Unit_Hero_Abaddon,228,180
14785,CDOTA_Unit_Hero_Bloodseeker,218,197
14785,CDOTA_Unit_Hero_Morphling,348,250
14785,CDOTA_Unit_Hero_Rubick,204,98
14785,CDOTA_Unit_Hero_Ursa,501,258
14785,CDOTA_Unit_Hero_Earthshaker,259,173
14790,CDOTA_Unit_Hero_Necrolyte,351,253
14790,CDOTA_Unit_Hero_Earthshaker,415,344
14790,CDOTA_Unit_Hero_Dazzle,328,251
14790,CDOTA_Unit_Hero_Kunkka,202,96
14790,CDOTA_Unit_Hero_Slark,242,206
14790,CDOTA_Unit_Hero_Abaddon,270,144
14790,CDOTA_Unit_Hero_Bloodseeker,268,253
14790,CDOTA_Unit_Hero_Morphling,255,276
14790,CDOTA_Unit_Hero_Rubick,211,84
14790,CDOTA_Unit_Hero_Ursa,509,303
14790,CDOTA_Unit_Hero_Earthshaker,283,195
14795,CDOTA_Unit_Hero_Necrolyte,344,248
14795,CDOTA_Unit_Hero_Earthshaker,415,344
14795,CDOTA_Unit_Hero_Dazzle,329,250
14795,CDOTA_Unit_Hero_Kunkka,202,96
14795,CDOTA_Unit_Hero_Slark,242,206
14795,CDOTA_Unit_Hero_Abaddon,283,132
14795,CDOTA_Unit_Hero_Bloodseeker,269,251
14795,CDOTA_Unit_Hero_Morphling,243,276
14795,CDOTA_Unit_Hero_Rubick,212,84
14795,CDOTA_Unit_Hero_Ursa,466,306
14795,CDOTA_Unit_Hero_Earthshaker,285,198
14800,CDOTA_Unit_Hero_Necrolyte,350,230
14800,CDOTA_Unit_Hero_Earthshaker,415,344
14800,CDOTA_Unit_Hero_Dazzle,359,364
14800,CDOTA_Unit_Hero_Kunkka,202,96
14800,CDOTA_Unit_Hero_Slark,242,206
14800,CDOTA_Unit_Hero_Abaddon,294,114
14800,CDOTA_Unit_Hero_Bloodseeker,264,256
14800,CDOTA_Unit_Hero_Morphling,189,279
14800,CDOTA_Unit_Hero_Rubick,217,82
14800,CDOTA_Unit_Hero_Ursa,429,276
14800,CDOTA_Unit_Hero_Earthshaker,290,195
14805,CDOTA_Unit_Hero_Necrolyte,353,234
14805,CDOTA_Unit_Hero_Earthshaker,415,344
14805,CDOTA_Unit_Hero_Dazzle,318,279
14805,CDOTA_Unit_Hero_Kunkka,202,96
14805,CDOTA_Unit_Hero_Slark,242,206
14805,CDOTA_Unit_Hero_Abaddon,310,82
14805,CDOTA_Unit_Hero_Bloodseeker,233,262
14805,CDOTA_Unit_Hero_Morphling,151,295
14805,CDOTA_Unit_Hero_Rubick,252,86
14805,CDOTA_Unit_Hero_Ursa,413,264
14805,CDOTA_Unit_Hero_Earthshaker,311,202
14810,CDOTA_Unit_Hero_Necrolyte,356,236
14810,CDOTA_Unit_Hero_Earthshaker,415,344
14810,CDOTA_Unit_Hero_Dazzle,316,281
14810,CDOTA_Unit_Hero_Kunkka,202,96
14810,CDOTA_Unit_Hero_Slark,242,206
14810,CDOTA_Unit_Hero_Abaddon,350,8
14810,CDOTA_Unit_Hero_Bloodseeker,239,258
14810,CDOTA_Unit_Hero_Morphling,185,256
14810,CDOTA_Unit_Hero_Rubick,301,160
14810,CDOTA_Unit_Hero_Ursa,395,251
14810,CDOTA_Unit_Hero_Earthshaker,267,194
14815,CDOTA_Unit_Hero_Necrolyte,356,236
14815,CDOTA_Unit_Hero_Earthshaker,415,344
14815,CDOTA_Unit_Hero_Dazzle,314,285
14815,CDOTA_Unit_Hero_Kunkka,202,96
14815,CDOTA_Unit_Hero_Slark,242,206
14815,CDOTA_Unit_Hero_Abaddon,274,81
14815,CDOTA_Unit_Hero_Bloodseeker,263,241
14815,CDOTA_Unit_Hero_Morphling,190,246
14815,CDOTA_Unit_Hero_Rubick,318,191
14815,CDOTA_Unit_Hero_Ursa,393,246
14815,CDOTA_Unit_Hero_Earthshaker,264,193
14820,CDOTA_Unit_Hero_Necrolyte,366,216
14820,CDOTA_Unit_Hero_Earthshaker,415,344
14820,CDOTA_Unit_Hero_Dazzle,314,298
14820,CDOTA_Unit_Hero_Kunkka,202,96
14820,CDOTA_Unit_Hero_Slark,242,206
14820,CDOTA_Unit_Hero_Abaddon,269,94
14820,CDOTA_Unit_Hero_Bloodseeker,261,241
14820,CDOTA_Unit_Hero_Morphling,184,239
14820,CDOTA_Unit_Hero_Rubick,341,246
14820,CDOTA_Unit_Hero_Ursa,390,243
14820,CDOTA_Unit_Hero_Earthshaker,264,192
14825,CDOTA_Unit_Hero_Necrolyte,397,173
14825,CDOTA_Unit_Hero_Earthshaker,415,344
14825,CDOTA_Unit_Hero_Dazzle,310,380
14825,CDOTA_Unit_Hero_Kunkka,202,96
14825,CDOTA_Unit_Hero_Slark,242,206
14825,CDOTA_Unit_Hero_Abaddon,268,94
14825,CDOTA_Unit_Hero_Bloodseeker,285,246
14825,CDOTA_Unit_Hero_Morphling,182,235
14825,CDOTA_Unit_Hero_Rubick,339,249
14825,CDOTA_Unit_Hero_Ursa,390,243
14825,CDOTA_Unit_Hero_Earthshaker,264,189
14830,CDOTA_Unit_Hero_Necrolyte,510,383
14830,CDOTA_Unit_Hero_Earthshaker,415,344
14830,CDOTA_Unit_Hero_Dazzle,310,356
14830,CDOTA_Unit_Hero_Kunkka,202,96
14830,CDOTA_Unit_Hero_Slark,242,206
14830,CDOTA_Unit_Hero_Abaddon,251,93
14830,CDOTA_Unit_Hero_Bloodseeker,264,290
14830,CDOTA_Unit_Hero_Morphling,182,235
14830,CDOTA_Unit_Hero_Rubick,295,113
14830,CDOTA_Unit_Hero_Ursa,401,238
14830,CDOTA_Unit_Hero_Earthshaker,265,180
14835,CDOTA_Unit_Hero_Necrolyte,458,356
14835,CDOTA_Unit_Hero_Earthshaker,415,344
14835,CDOTA_Unit_Hero_Dazzle,316,267
14835,CDOTA_Unit_Hero_Kunkka,202,96
14835,CDOTA_Unit_Hero_Slark,242,206
14835,CDOTA_Unit_Hero_Abaddon,234,90
14835,CDOTA_Unit_Hero_Bloodseeker,258,290
14835,CDOTA_Unit_Hero_Morphling,182,235
14835,CDOTA_Unit_Hero_Rubick,283,88
14835,CDOTA_Unit_Hero_Ursa,406,236
14835,CDOTA_Unit_Hero_Earthshaker,265,180
14840,CDOTA_Unit_Hero_Necrolyte,360,167
14840,CDOTA_Unit_Hero_Earthshaker,415,344
14840,CDOTA_Unit_Hero_Dazzle,316,267
14840,CDOTA_Unit_Hero_Kunkka,202,96
14840,CDOTA_Unit_Hero_Slark,242,206
14840,CDOTA_Unit_Hero_Abaddon,228,88
14840,CDOTA_Unit_Hero_Bloodseeker,245,289
14840,CDOTA_Unit_Hero_Morphling,191,241
14840,CDOTA_Unit_Hero_Rubick,250,86
14840,CDOTA_Unit_Hero_Ursa,411,235
14840,CDOTA_Unit_Hero_Earthshaker,265,177
14845,CDOTA_Unit_Hero_Necrolyte,344,163
14845,CDOTA_Unit_Hero_Earthshaker,415,344
14845,CDOTA_Unit_Hero_Dazzle,319,255
14845,CDOTA_Unit_Hero_Kunkka,202,96
14845,CDOTA_Unit_Hero_Slark,242,206
14845,CDOTA_Unit_Hero_Abaddon,227,88
14845,CDOTA_Unit_Hero_Bloodseeker,227,383
14845,CDOTA_Unit_Hero_Morphling,195,241
14845,CDOTA_Unit_Hero_Rubick,248,87
14845,CDOTA_Unit_Hero_Ursa,411,235
14845,CDOTA_Unit_Hero_Earthshaker,263,176
14850,CDOTA_Unit_Hero_Necrolyte,310,185
14850,CDOTA_Unit_Hero_Earthshaker,415,344
14850,CDOTA_Unit_Hero_Dazzle,302,229
14850,CDOTA_Unit_Hero_Kunkka,202,96
14850,CDOTA_Unit_Hero_Slark,242,206
14850,CDOTA_Unit_Hero_Abaddon,227,88
14850,CDOTA_Unit_Hero_Bloodseeker,234,255
14850,CDOTA_Unit_Hero_Morphling,195,241
14850,CDOTA_Unit_Hero_Rubick,239,82
14850,CDOTA_Unit_Hero_Ursa,411,235
14850,CDOTA_Unit_Hero_Earthshaker,262,176
14855,CDOTA_Unit_Hero_Necrolyte,303,191
14855,CDOTA_Unit_Hero_Earthshaker,415,344
14855,CDOTA_Unit_Hero_Dazzle,268,242
14855,CDOTA_Unit_Hero_Kunkka,202,96
14855,CDOTA_Unit_Hero_Slark,242,206
14855,CDOTA_Unit_Hero_Abaddon,227,88
14855,CDOTA_Unit_Hero_Bloodseeker,235,235
14855,CDOTA_Unit_Hero_Morphling,195,241
14855,CDOTA_Unit_Hero_Rubick,235,82
14855,CDOTA_Unit_Hero_Ursa,411,235
14855,CDOTA_Unit_Hero_Earthshaker,262,176
14860,CDOTA_Unit_Hero_Necrolyte,453,0
14860,CDOTA_Unit_Hero_Earthshaker,415,344
14860,CDOTA_Unit_Hero_Dazzle,268,282
14860,CDOTA_Unit_Hero_Kunkka,202,96
14860,CDOTA_Unit_Hero_Slark,242,206
14860,CDOTA_Unit_Hero_Abaddon,227,88
14860,CDOTA_Unit_Hero_Bloodseeker,268,250
14860,CDOTA_Unit_Hero_Morphling,209,239
14860,CDOTA_Unit_Hero_Rubick,238,80
14860,CDOTA_Unit_Hero_Ursa,404,244
14860,CDOTA_Unit_Hero_Earthshaker,267,173
14865,CDOTA_Unit_Hero_Necrolyte,504,2
14865,CDOTA_Unit_Hero_Earthshaker,415,344
14865,CDOTA_Unit_Hero_Dazzle,268,262
14865,CDOTA_Unit_Hero_Kunkka,202,96
14865,CDOTA_Unit_Hero_Slark,242,206
14865,CDOTA_Unit_Hero_Abaddon,227,88
14865,CDOTA_Unit_Hero_Bloodseeker,274,233
14865,CDOTA_Unit_Hero_Morphling,212,242
14865,CDOTA_Unit_Hero_Rubick,324,90
14865,CDOTA_Unit_Hero_Ursa,403,245
14865,CDOTA_Unit_Hero_Earthshaker,267,173
14870,CDOTA_Unit_Hero_Necrolyte,331,113
14870,CDOTA_Unit_Hero_Earthshaker,415,344
14870,CDOTA_Unit_Hero_Dazzle,215,196
14870,CDOTA_Unit_Hero_Kunkka,202,96
14870,CDOTA_Unit_Hero_Slark,242,206
14870,CDOTA_Unit_Hero_Abaddon,223,87
14870,CDOTA_Unit_Hero_Bloodseeker,257,241
14870,CDOTA_Unit_Hero_Morphling,228,242
14870,CDOTA_Unit_Hero_Rubick,323,98
14870,CDOTA_Unit_Hero_Ursa,402,245
14870,CDOTA_Unit_Hero_Earthshaker,205,243
14875,CDOTA_Unit_Hero_Necrolyte,330,114
14875,CDOTA_Unit_Hero_Earthshaker,415,344
14875,CDOTA_Unit_Hero_Dazzle,211,195
14875,CDOTA_Unit_Hero_Kunkka,202,96
14875,CDOTA_Unit_Hero_Slark,240,192
14875,CDOTA_Unit_Hero_Abaddon,215,86
14875,CDOTA_Unit_Hero_Bloodseeker,244,256
14875,CDOTA_Unit_Hero_Morphling,240,242
14875,CDOTA_Unit_Hero_Rubick,347,120
14875,CDOTA_Unit_Hero_Ursa,402,245
14875,CDOTA_Unit_Hero_Earthshaker,51,350
14880,CDOTA_Unit_Hero_Necrolyte,338,102
14880,CDOTA_Unit_Hero_Earthshaker,415,344
14880,CDOTA_Unit_Hero_Dazzle,211,195
14880,CDOTA_Unit_Hero_Kunkka,202,96
14880,CDOTA_Unit_Hero_Slark,232,160
14880,CDOTA_Unit_Hero_Abaddon,215,86
14880,CDOTA_Unit_Hero_Bloodseeker,227,228
14880,CDOTA_Unit_Hero_Morphling,240,242
14880,CDOTA_Unit_Hero_Rubick,338,131
14880,CDOTA_Unit_Hero_Ursa,402,246
14880,CDOTA_Unit_Hero_Earthshaker,66,354
14885,CDOTA_Unit_Hero_Necrolyte,338,102
14885,CDOTA_Unit_Hero_Earthshaker,415,344
14885,CDOTA_Unit_Hero_Dazzle,211,195
14885,CDOTA_Unit_Hero_Kunkka,202,96
14885,CDOTA_Unit_Hero_Slark,229,164
14885,CDOTA_Unit_Hero_Abaddon,212,87
14885,CDOTA_Unit_Hero_Bloodseeker,225,182
14885,CDOTA_Unit_Hero_Morphling,281,242
14885,CDOTA_Unit_Hero_Rubick,422,348
14885,CDOTA_Unit_Hero_Ursa,402,246
14885,CDOTA_Unit_Hero_Earthshaker,61,358
14890,CDOTA_Unit_Hero_Necrolyte,129,157
14890,CDOTA_Unit_Hero_Earthshaker,415,344
14890,CDOTA_Unit_Hero_Dazzle,196,76
14890,CDOTA_Unit_Hero_Kunkka,202,96
14890,CDOTA_Unit_Hero_Slark,217,195
14890,CDOTA_Unit_Hero_Abaddon,208,86
14890,CDOTA_Unit_Hero_Bloodseeker,252,83
14890,CDOTA_Unit_Hero_Morphling,356,206
14890,CDOTA_Unit_Hero_Rubick,453,339
14890,CDOTA_Unit_Hero_Ursa,402,249
14890,CDOTA_Unit_Hero_Earthshaker,52,355
14895,CDOTA_Unit_Hero_Necrolyte,81,166
14895,CDOTA_Unit_Hero_Earthshaker,415,344
14895,CDOTA_Unit_Hero_Dazzle,154,0
14895,CDOTA_Unit_Hero_Kunkka,202,96
14895,CDOTA_Unit_Hero_Slark,217,195
14895,CDOTA_Unit_Hero_Abaddon,206,84
14895,CDOTA_Unit_Hero_Bloodseeker,278,7
14895,CDOTA_Unit_Hero_Morphling,350,191
14895,CDOTA_Unit_Hero_Rubick,386,176
14895,CDOTA_Unit_Hero_Ursa,401,254
14895,CDOTA_Unit_Hero_Earthshaker,56,358
14900,CDOTA_Unit_Hero_Necrolyte,60,158
14900,CDOTA_Unit_Hero_Earthshaker,415,344
14900,CDOTA_Unit_Hero_Dazzle,220,132
14900,CDOTA_Unit_Hero_Kunkka,202,96
14900,CDOTA_Unit_Hero_Slark,217,195
14900,CDOTA_Unit_Hero_Abaddon,207,83
14900,CDOTA_Unit_Hero_Bloodseeker,300,138
14900,CDOTA_Unit_Hero_Morphling,351,168
14900,CDOTA_Unit_Hero_Rubick,359,130
14900,CDOTA_Unit_Hero_Ursa,399,264
14900,CDOTA_Unit_Hero_Earthshaker,56,359
14905,CDOTA_Unit_Hero_Necrolyte,60,158
14905,CDOTA_Unit_Hero_Earthshaker,415,344
14905,CDOTA_Unit_Hero_Dazzle,254,156
14905,CDOTA_Unit_Hero_Kunkka,202,96
14905,CDOTA_Unit_Hero_Slark,219,195
14905,CDOTA_Unit_Hero_Abaddon,212,68
14905,CDOTA_Unit_Hero_Bloodseeker,306,187
14905,CDOTA_Unit_Hero_Morphling,352,168
14905,CDOTA_Unit_Hero_Rubick,334,84
14905,CDOTA_Unit_Hero_Ursa,399,265
14905,CDOTA_Unit_Hero_Earthshaker,60,365
14910,CDOTA_Unit_Hero_Necrolyte,60,158
14910,CDOTA_Unit_Hero_Earthshaker,415,344
14910,CDOTA_Unit_Hero_Dazzle,350,168
14910,CDOTA_Unit_Hero_Kunkka,202,96
14910,CDOTA_Unit_Hero_Slark,244,199
14910,CDOTA_Unit_Hero_Abaddon,212,68
14910,CDOTA_Unit_Hero_Bloodseeker,314,192
14910,CDOTA_Unit_Hero_Morphling,352,168
14910,CDOTA_Unit_Hero_Rubick,245,60
14910,CDOTA_Unit_Hero_Ursa,394,266
14910,CDOTA_Unit_Hero_Earthshaker,60,366
14915,CDOTA_Unit_Hero_Necrolyte,60,158
14915,CDOTA_Unit_Hero_Earthshaker,415,344
14915,CDOTA_Unit_Hero_Dazzle,352,168
14915,CDOTA_Unit_Hero_Kunkka,202,96
14915,CDOTA_Unit_Hero_Slark,283,219
14915,CDOTA_Unit_Hero_Abaddon,212,68
14915,CDOTA_Unit_Hero_Bloodseeker,283,124
14915,CDOTA_Unit_Hero_Morphling,352,168
14915,CDOTA_Unit_Hero_Rubick,233,81
14915,CDOTA_Unit_Hero_Ursa,394,263
14915,CDOTA_Unit_Hero_Earthshaker,62,360
14920,CDOTA_Unit_Hero_Necrolyte,253,103
14920,CDOTA_Unit_Hero_Earthshaker,415,344
14920,CDOTA_Unit_Hero_Dazzle,368,208
14920,CDOTA_Unit_Hero_Kunkka,202,96
14920,CDOTA_Unit_Hero_Slark,281,236
14920,CDOTA_Unit_Hero_Abaddon,212,68
14920,CDOTA_Unit_Hero_Bloodseeker,262,74
14920,CDOTA_Unit_Hero_Morphling,352,168
14920,CDOTA_Unit_Hero_Rubick,274,132
14920,CDOTA_Unit_Hero_Ursa,386,278
14920,CDOTA_Unit_Hero_Earthshaker,353,0
14925,CDOTA_Unit_Hero_Necrolyte,324,91
14925,CDOTA_Unit_Hero_Earthshaker,415,344
14925,CDOTA_Unit_Hero_Dazzle,338,177
14925,CDOTA_Unit_Hero_Kunkka,202,96
14925,CDOTA_Unit_Hero_Slark,264,248
14925,CDOTA_Unit_Hero_Abaddon,219,114
14925,CDOTA_Unit_Hero_Bloodseeker,315,194
14925,CDOTA_Unit_Hero_Morphling,352,168
14925,CDOTA_Unit_Hero_Rubick,325,222
14925,CDOTA_Unit_Hero_Ursa,384,285
14925,CDOTA_Unit_Hero_Earthshaker,296,100
14930,CDOTA_Unit_Hero_Necrolyte,352,84
14930,CDOTA_Unit_Hero_Earthshaker,415,344
14930,CDOTA_Unit_Hero_Dazzle,327,169
14930,CDOTA_Unit_Hero_Kunkka,202,96
14930,CDOTA_Unit_Hero_Slark,266,246
14930,CDOTA_Unit_Hero_Abaddon,245,214
14930,CDOTA_Unit_Hero_Bloodseeker,329,380
14930,CDOTA_Unit_Hero_Morphling,352,168
14930,CDOTA_Unit_Hero_Rubick,299,215
14930,CDOTA_Unit_Hero_Ursa,385,291
14930,CDOTA_Unit_Hero_Earthshaker,270,196
14935,CDOTA_Unit_Hero_Necrolyte,309,126
14935,CDOTA_Unit_Hero_Earthshaker,415,344
14935,CDOTA_Unit_Hero_Dazzle,326,168
14935,CDOTA_Unit_Hero_Kunkka,202,96
14935,CDOTA_Unit_Hero_Slark,257,269
14935,CDOTA_Unit_Hero_Abaddon,237,252
14935,CDOTA_Unit_Hero_Bloodseeker,309,257
14935,CDOTA_Unit_Hero_Morphling,352,168
14935,CDOTA_Unit_Hero_Rubick,305,209
14935,CDOTA_Unit_Hero_Ursa,386,293
14935,CDOTA_Unit_Hero_Earthshaker,274,205
14940,CDOTA_Unit_Hero_Necrolyte,339,78
14940,CDOTA_Unit_Hero_Earthshaker,415,344
14940,CDOTA_Unit_Hero_Dazzle,325,168
14940,CDOTA_Unit_Hero_Kunkka,202,96
14940,CDOTA_Unit_Hero_Slark,244,274
14940,CDOTA_Unit_Hero_Abaddon,214,312
14940,CDOTA_Unit_Hero_Bloodseeker,308,225
14940,CDOTA_Unit_Hero_Morphling,352,168
14940,CDOTA_Unit_Hero_Rubick,450,12
14940,CDOTA_Unit_Hero_Ursa,405,244
14940,CDOTA_Unit_Hero_Earthshaker,278,204
14945,CDOTA_Unit_Hero_Necrolyte,350,59
14945,CDOTA_Unit_Hero_Earthshaker,415,344
14945,CDOTA_Unit_Hero_Dazzle,277,171
14945,CDOTA_Unit_Hero_Kunkka,202,96
14945,CDOTA_Unit_Hero_Slark,236,269
14945,CDOTA_Unit_Hero_Abaddon,212,317
14945,CDOTA_Unit_Hero_Bloodseeker,308,225
14945,CDOTA_Unit_Hero_Morphling,352,168
14945,CDOTA_Unit_Hero_Rubick,262,59
14945,CDOTA_Unit_Hero_Ursa,406,237
14945,CDOTA_Unit_Hero_Earthshaker,278,204
14950,CDOTA_Unit_Hero_Necrolyte,355,52
14950,CDOTA_Unit_Hero_Earthshaker,415,344
14950,CDOTA_Unit_Hero_Dazzle,219,178
14950,CDOTA_Unit_Hero_Kunkka,202,96
14950,CDOTA_Unit_Hero_Slark,225,243
14950,CDOTA_Unit_Hero_Abaddon,215,323
14950,CDOTA_Unit_Hero_Bloodseeker,303,244
14950,CDOTA_Unit_Hero_Morphling,352,168
14950,CDOTA_Unit_Hero_Rubick,253,59
14950,CDOTA_Unit_Hero_Ursa,406,237
14950,CDOTA_Unit_Hero_Earthshaker,330,223
14955,CDOTA_Unit_Hero_Necrolyte,355,52
14955,CDOTA_Unit_Hero_Earthshaker,415,344
14955,CDOTA_Unit_Hero_Dazzle,205,187
14955,CDOTA_Unit_Hero_Kunkka,202,96
14955,CDOTA_Unit_Hero_Slark,225,243
14955,CDOTA_Unit_Hero_Abaddon,216,324
14955,CDOTA_Unit_Hero_Bloodseeker,297,260
14955,CDOTA_Unit_Hero_Morphling,333,132
14955,CDOTA_Unit_Hero_Rubick,251,55
14955,CDOTA_Unit_Hero_Ursa,406,246
14955,CDOTA_Unit_Hero_Earthshaker,325,218
14960,CDOTA_Unit_Hero_Necrolyte,372,14
14960,CDOTA_Unit_Hero_Earthshaker,415,344
14960,CDOTA_Unit_Hero_Dazzle,229,172
14960,CDOTA_Unit_Hero_Kunkka,202,96
14960,CDOTA_Unit_Hero_Slark,225,242
14960,CDOTA_Unit_Hero_Abaddon,216,324
14960,CDOTA_Unit_Hero_Bloodseeker,265,278
14960,CDOTA_Unit_Hero_Morphling,264,113
14960,CDOTA_Unit_Hero_Rubick,251,50
14960,CDOTA_Unit_Hero_Ursa,388,279
14960,CDOTA_Unit_Hero_Earthshaker,309,199
14965,CDOTA_Unit_Hero_Necrolyte,510,0
14965,CDOTA_Unit_Hero_Earthshaker,415,344
14965,CDOTA_Unit_Hero_Dazzle,298,143
14965,CDOTA_Unit_Hero_Kunkka,202,96
14965,CDOTA_Unit_Hero_Slark,225,242
14965,CDOTA_Unit_Hero_Abaddon,219,307
14965,CDOTA_Unit_Hero_Bloodseeker,261,298
14965,CDOTA_Unit_Hero_Morphling,226,209
14965,CDOTA_Unit_Hero_Rubick,251,48
14965,CDOTA_Unit_Hero_Ursa,376,281
14965,CDOTA_Unit_Hero_Earthshaker,301,208
14970,CDOTA_Unit_Hero_Necrolyte,341,134
14970,CDOTA_Unit_Hero_Earthshaker,415,344
14970,CDOTA_Unit_Hero_Dazzle,299,145
14970,CDOTA_Unit_Hero_Kunkka,240,178
14970,CDOTA_Unit_Hero_Slark,225,242
14970,CDOTA_Unit_Hero_Abaddon,264,164
