Tick,Hero,X,Y
10270,CDOTA_Unit_Hero_Ursa,320,265
10270,CDOTA_Unit_Hero_Lion,294,199
10270,CDOTA_Unit_Hero_Puck,332,172
10270,CDOTA_Unit_Hero_Pudge,257,127
10270,CDOTA_Unit_Hero_Abaddon,242,2
10270,CDOTA_Unit_Hero_Shredder,215,137
10270,CDOTA_Unit_Hero_VengefulSpirit,302,135
10270,CDOTA_Unit_Hero_Kunkka,194,189
10270,CDOTA_Unit_Hero_MonkeyKing,333,157
10275,CDOTA_Unit_Hero_KeeperOfTheLight,219,94
10275,CDOTA_Unit_Hero_Ursa,346,383
10275,CDOTA_Unit_Hero_Lion,294,203
10275,CDOTA_Unit_Hero_Puck,336,172
10275,CDOTA_Unit_Hero_Pudge,258,136
10275,CDOTA_Unit_Hero_Abaddon,311,169
10275,CDOTA_Unit_Hero_Shredder,250,128
10275,CDOTA_Unit_Hero_VengefulSpirit,298,203
10275,CDOTA_Unit_Hero_Kunkka,228,239
10275,CDOTA_Unit_Hero_MonkeyKing,315,184
10280,CDOTA_Unit_Hero_KeeperOfTheLight,217,99
10280,CDOTA_Unit_Hero_Ursa,315,276
10280,CDOTA_Unit_Hero_Lion,301,223
10280,CDOTA_Unit_Hero_Puck,340,173
10280,CDOTA_Unit_Hero_Pudge,255,148
10280,CDOTA_Unit_Hero_Abaddon,414,305
10280,CDOTA_Unit_Hero_Shredder,253,117
10280,CDOTA_Unit_Hero_VengefulSpirit,282,197
10280,CDOTA_Unit_Hero_Kunkka,230,239
10280,CDOTA_Unit_Hero_MonkeyKing,314,185
10285,CDOTA_Unit_Hero_KeeperOfTheLight,239,197
10285,CDOTA_Unit_Hero_Ursa,303,269
10285,CDOTA_Unit_Hero_Lion,302,188
10285,CDOTA_Unit_Hero_Puck,344,175
10285,CDOTA_Unit_Hero_Pudge,253,150
10285,CDOTA_Unit_Hero_Abaddon,437,317
10285,CDOTA_Unit_Hero_Shredder,217,181
10285,CDOTA_Unit_Hero_VengefulSpirit,271,161
10285,CDOTA_Unit_Hero_Kunkka,220,227
10285,CDOTA_Unit_Hero_MonkeyKing,312,186
10290,CDOTA_Unit_Hero_KeeperOfTheLight,166,221
10290,CDOTA_Unit_Hero_Ursa,304,268
10290,CDOTA_Unit_Hero_Lion,303,162
10290,CDOTA_Unit_Hero_Puck,347,176
10290,CDOTA_Unit_Hero_Pudge,253,169
10290,CDOTA_Unit_Hero_Abaddon,406,305
10290,CDOTA_Unit_Hero_Shredder,227,177
10290,CDOTA_Unit_Hero_VengefulSpirit,260,120
10290,CDOTA_Unit_Hero_Kunkka,199,244
10290,CDOTA_Unit_Hero_MonkeyKing,311,186
10295,CDOTA_Unit_Hero_KeeperOfTheLight,128,205
10295,CDOTA_Unit_Hero_Ursa,280,341
10295,CDOTA_Unit_Hero_Lion,303,160
10295,CDOTA_Unit_Hero_Puck,355,156
10295,CDOTA_Unit_Hero_Pudge,253,180
10295,CDOTA_Unit_Hero_Abaddon,303,257
10295,CDOTA_Unit_Hero_Shredder,272,130
10295,CDOTA_Unit_Hero_VengefulSpirit,258,116
10295,CDOTA_Unit_Hero_Kunkka,207,250
10295,CDOTA_Unit_Hero_MonkeyKing,301,180
10300,CDOTA_Unit_Hero_KeeperOfTheLight,127,203
10300,CDOTA_Unit_Hero_Ursa,251,283
10300,CDOTA_Unit_Hero_Lion,300,104
10300,CDOTA_Unit_Hero_Puck,355,149
10300,CDOTA_Unit_Hero_Pudge,253,180
10300,CDOTA_Unit_Hero_Abaddon,311,244
10300,CDOTA_Unit_Hero_Shredder,278,122
10300,CDOTA_Unit_Hero_VengefulSpirit,285,127
10300,CDOTA_Unit_Hero_Kunkka,212,228
10300,CDOTA_Unit_Hero_MonkeyKing,300,180
10305,CDOTA_Unit_Hero_KeeperOfTheLight,187,181
10305,CDOTA_Unit_Hero_Ursa,362,347
10305,CDOTA_Unit_Hero_Lion,299,0
10305,CDOTA_Unit_Hero_Puck,348,125
10305,CDOTA_Unit_Hero_Pudge,262,179
10305,CDOTA_Unit_Hero_Abaddon,309,238
10305,CDOTA_Unit_Hero_Shredder,258,112
10305,CDOTA_Unit_Hero_VengefulSpirit,293,147
10305,CDOTA_Unit_Hero_Kunkka,226,242
10305,CDOTA_Unit_Hero_MonkeyKing,285,167
10310,CDOTA_Unit_Hero_KeeperOfTheLight,209,170
10310,CDOTA_Unit_Hero_Ursa,443,356
10310,CDOTA_Unit_Hero_Lion,278,66
10310,CDOTA_Unit_Hero_Puck,340,119
10310,CDOTA_Unit_Hero_Pudge,283,185
10310,CDOTA_Unit_Hero_Abaddon,308,236
10310,CDOTA_Unit_Hero_Shredder,228,117
10310,CDOTA_Unit_Hero_VengefulSpirit,314,157
10310,CDOTA_Unit_Hero_Kunkka,230,257
10310,CDOTA_Unit_Hero_MonkeyKing,318,145
10315,CDOTA_Unit_Hero_KeeperOfTheLight,209,170
10315,CDOTA_Unit_Hero_Ursa,463,348
10315,CDOTA_Unit_Hero_Lion,270,82
10315,CDOTA_Unit_Hero_Puck,299,105
10315,CDOTA_Unit_Hero_Pudge,301,191
10315,CDOTA_Unit_Hero_Abaddon,383,348
10315,CDOTA_Unit_Hero_Shredder,210,129
10315,CDOTA_Unit_Hero_VengefulSpirit,314,161
10315,CDOTA_Unit_Hero_Kunkka,193,219
10315,CDOTA_Unit_Hero_MonkeyKing,308,140
10320,CDOTA_Unit_Hero_KeeperOfTheLight,209,122
10320,CDOTA_Unit_Hero_Ursa,465,347
10320,CDOTA_Unit_Hero_Lion,288,93
10320,CDOTA_Unit_Hero_Puck,287,103
10320,CDOTA_Unit_Hero_Pudge,302,193
10320,CDOTA_Unit_Hero_Abaddon,403,361
10320,CDOTA_Unit_Hero_Shredder,201,141
10320,CDOTA_Unit_Hero_VengefulSpirit,263,172
10320,CDOTA_Unit_Hero_Kunkka,213,228
10320,CDOTA_Unit_Hero_MonkeyKing,360,171
10325,CDOTA_Unit_Hero_KeeperOfTheLight,209,100
10325,CDOTA_Unit_Hero_Ursa,467,346
10325,CDOTA_Unit_Hero_Lion,291,94
10325,CDOTA_Unit_Hero_Puck,242,161
10325,CDOTA_Unit_Hero_Pudge,256,136
10325,CDOTA_Unit_Hero_Abaddon,435,368
10325,CDOTA_Unit_Hero_Shredder,194,166
10325,CDOTA_Unit_Hero_VengefulSpirit,243,174
10325,CDOTA_Unit_Hero_Kunkka,219,239
10325,CDOTA_Unit_Hero_MonkeyKing,361,177
10330,CDOTA_Unit_Hero_KeeperOfTheLight,209,93
10330,CDOTA_Unit_Hero_Ursa,469,345
10330,CDOTA_Unit_Hero_Lion,291,94
10330,CDOTA_Unit_Hero_Puck,244,171
10330,CDOTA_Unit_Hero_Pudge,291,179
10330,CDOTA_Unit_Hero_Abaddon,448,371
10330,CDOTA_Unit_Hero_Shredder,140,361
10330,CDOTA_Unit_Hero_VengefulSpirit,243,175
10330,CDOTA_Unit_Hero_Kunkka,208,217
10330,CDOTA_Unit_Hero_MonkeyKing,385,173
10335,CDOTA_Unit_Hero_KeeperOfTheLight,217,89
10335,CDOTA_Unit_Hero_Ursa,470,344
10335,CDOTA_Unit_Hero_Lion,290,95
10335,CDOTA_Unit_Hero_Puck,254,173
10335,CDOTA_Unit_Hero_Pudge,293,196
10335,CDOTA_Unit_Hero_Abaddon,448,366
10335,CDOTA_Unit_Hero_Shredder,182,250
10335,CDOTA_Unit_Hero_VengefulSpirit,240,166
10335,CDOTA_Unit_Hero_Kunkka,230,172
10335,CDOTA_Unit_Hero_MonkeyKing,418,158
10340,CDOTA_Unit_Hero_KeeperOfTheLight,222,81
10340,CDOTA_Unit_Hero_Ursa,470,344
10340,CDOTA_Unit_Hero_Lion,316,85
10340,CDOTA_Unit_Hero_Puck,268,167
10340,CDOTA_Unit_Hero_Pudge,288,0
10340,CDOTA_Unit_Hero_Abaddon,397,297
10340,CDOTA_Unit_Hero_Shredder,189,233
10340,CDOTA_Unit_Hero_VengefulSpirit,253,132
10340,CDOTA_Unit_Hero_Kunkka,239,189
10340,CDOTA_Unit_Hero_MonkeyKing,392,102
10345,CDOTA_Unit_Hero_KeeperOfTheLight,297,26
10345,CDOTA_Unit_Hero_Ursa,448,383
10345,CDOTA_Unit_Hero_Lion,344,105
10345,CDOTA_Unit_Hero_Puck,277,104
10345,CDOTA_Unit_Hero_Pudge,290,0
10345,CDOTA_Unit_Hero_Abaddon,379,278
10345,CDOTA_Unit_Hero_Shredder,229,174
10345,CDOTA_Unit_Hero_VengefulSpirit,256,125
10345,CDOTA_Unit_Hero_Kunkka,251,189
10345,CDOTA_Unit_Hero_MonkeyKing,363,71
10350,CDOTA_Unit_Hero_KeeperOfTheLight,297,93
10350,CDOTA_Unit_Hero_Ursa,377,375
10350,CDOTA_Unit_Hero_Lion,355,118
10350,CDOTA_Unit_Hero_Puck,275,107
10350,CDOTA_Unit_Hero_Pudge,290,0
10350,CDOTA_Unit_Hero_Abaddon,364,234
10350,CDOTA_Unit_Hero_Shredder,223,175
10350,CDOTA_Unit_Hero_VengefulSpirit,313,111
10350,CDOTA_Unit_Hero_Kunkka,255,188
10350,CDOTA_Unit_Hero_MonkeyKing,344,72
10355,CDOTA_Unit_Hero_KeeperOfTheLight,384,71
10355,CDOTA_Unit_Hero_Ursa,260,270
10355,CDOTA_Unit_Hero_Lion,363,124
10355,CDOTA_Unit_Hero_Puck,277,106
10355,CDOTA_Unit_Hero_Pudge,289,0
10355,CDOTA_Unit_Hero_Abaddon,408,126
10355,CDOTA_Unit_Hero_Shredder,229,174
10355,CDOTA_Unit_Hero_VengefulSpirit,314,81
10355,CDOTA_Unit_Hero_Kunkka,260,184
10355,CDOTA_Unit_Hero_MonkeyKing,335,57
10360,CDOTA_Unit_Hero_KeeperOfTheLight,510,9
10360,CDOTA_Unit_Hero_Ursa,254,265
10360,CDOTA_Unit_Hero_Lion,510,151
10360,CDOTA_Unit_Hero_Puck,270,115
10360,CDOTA_Unit_Hero_Pudge,305,49
10360,CDOTA_Unit_Hero_Abaddon,451,92
10360,CDOTA_Unit_Hero_Shredder,237,150
10360,CDOTA_Unit_Hero_VengefulSpirit,295,66
10360,CDOTA_Unit_Hero_Kunkka,260,184
10360,CDOTA_Unit_Hero_MonkeyKing,337,0
10365,CDOTA_Unit_Hero_KeeperOfTheLight,458,51
10365,CDOTA_Unit_Hero_Ursa,256,371
10365,CDOTA_Unit_Hero_Lion,499,152
10365,CDOTA_Unit_Hero_Puck,246,161
10365,CDOTA_Unit_Hero_Pudge,324,366
10365,CDOTA_Unit_Hero_Abaddon,459,70
10365,CDOTA_Unit_Hero_Shredder,237,150
10365,CDOTA_Unit_Hero_VengefulSpirit,328,82
10365,CDOTA_Unit_Hero_Kunkka,260,184
10365,CDOTA_Unit_Hero_MonkeyKing,289,77
10370,CDOTA_Unit_Hero_KeeperOfTheLight,449,66
10370,CDOTA_Unit_Hero_Ursa,266,303
10370,CDOTA_Unit_Hero_Lion,420,163
10370,CDOTA_Unit_Hero_Puck,244,168
10370,CDOTA_Unit_Hero_Pudge,315,383
10370,CDOTA_Unit_Hero_Abaddon,468,63
10370,CDOTA_Unit_Hero_Shredder,237,150
10370,CDOTA_Unit_Hero_VengefulSpirit,323,134
10370,CDOTA_Unit_Hero_Kunkka,260,183
10370,CDOTA_Unit_Hero_MonkeyKing,291,72
10375,CDOTA_Unit_Hero_KeeperOfTheLight,491,86
10375,CDOTA_Unit_Hero_Ursa,240,253
10375,CDOTA_Unit_Hero_Lion,412,165
10375,CDOTA_Unit_Hero_Puck,244,169
10375,CDOTA_Unit_Hero_Pudge,315,383
10375,CDOTA_Unit_Hero_Abaddon,480,66
10375,CDOTA_Unit_Hero_Shredder,263,79
10375,CDOTA_Unit_Hero_VengefulSpirit,333,167
10375,CDOTA_Unit_Hero_Kunkka,258,196
10375,CDOTA_Unit_Hero_MonkeyKing,277,75
10380,CDOTA_Unit_Hero_KeeperOfTheLight,483,97
10380,CDOTA_Unit_Hero_Ursa,239,253
10380,CDOTA_Unit_Hero_Lion,412,165
10380,CDOTA_Unit_Hero_Puck,248,169
10380,CDOTA_Unit_Hero_Pudge,313,383
10380,CDOTA_Unit_Hero_Abaddon,480,66
10380,CDOTA_Unit_Hero_Shredder,279,91
10380,CDOTA_Unit_Hero_VengefulSpirit,333,164
10380,CDOTA_Unit_Hero_Kunkka,268,243
10380,CDOTA_Unit_Hero_MonkeyKing,251,96
10385,CDOTA_Unit_Hero_KeeperOfTheLight,429,133
10385,CDOTA_Unit_Hero_Ursa,261,247
10385,CDOTA_Unit_Hero_Lion,407,162
10385,CDOTA_Unit_Hero_Puck,282,165
10385,CDOTA_Unit_Hero_Pudge,307,189
10385,CDOTA_Unit_Hero_Abaddon,479,77
10385,CDOTA_Unit_Hero_Shredder,288,105
10385,CDOTA_Unit_Hero_VengefulSpirit,329,63
10385,CDOTA_Unit_Hero_Kunkka,273,250
10385,CDOTA_Unit_Hero_MonkeyKing,242,101
10390,CDOTA_Unit_Hero_KeeperOfTheLight,415,156
10390,CDOTA_Unit_Hero_Ursa,259,257
10390,CDOTA_Unit_Hero_Lion,404,160
10390,CDOTA_Unit_Hero_Puck,309,165
10390,CDOTA_Unit_Hero_Pudge,301,170
10390,CDOTA_Unit_Hero_Abaddon,460,278
10390,CDOTA_Unit_Hero_Shredder,256,137
10390,CDOTA_Unit_Hero_VengefulSpirit,315,60
10390,CDOTA_Unit_Hero_Kunkka,277,251
10390,CDOTA_Unit_Hero_MonkeyKing,229,128
10395,CDOTA_Unit_Hero_KeeperOfTheLight,419,155
10395,CDOTA_Unit_Hero_Ursa,246,268
10395,CDOTA_Unit_Hero_Lion,404,160
10395,CDOTA_Unit_Hero_Puck,319,167
10395,CDOTA_Unit_Hero_Pudge,285,193
10395,CDOTA_Unit_Hero_Abaddon,454,308
10395,CDOTA_Unit_Hero_Shredder,239,154
10395,CDOTA_Unit_Hero_VengefulSpirit,296,72
10395,CDOTA_Unit_Hero_Kunkka,290,260
10395,CDOTA_Unit_Hero_MonkeyKing,220,151
10400,CDOTA_Unit_Hero_KeeperOfTheLight,422,157
10400,CDOTA_Unit_Hero_Ursa,55,367
10400,CDOTA_Unit_Hero_Lion,403,160
10400,CDOTA_Unit_Hero_Puck,299,176
10400,CDOTA_Unit_Hero_Pudge,276,212
10400,CDOTA_Unit_Hero_Abaddon,439,298
10400,CDOTA_Unit_Hero_Shredder,235,147
10400,CDOTA_Unit_Hero_VengefulSpirit,327,80
10400,CDOTA_Unit_Hero_Kunkka,232,225
10400,CDOTA_Unit_Hero_MonkeyKing,217,151
10405,CDOTA_Unit_Hero_KeeperOfTheLight,427,171
10405,CDOTA_Unit_Hero_Ursa,219,263
10405,CDOTA_Unit_Hero_Lion,403,160
10405,CDOTA_Unit_Hero_Puck,249,160
10405,CDOTA_Unit_Hero_Pudge,302,238
10405,CDOTA_Unit_Hero_Abaddon,436,293
10405,CDOTA_Unit_Hero_Shredder,237,146
10405,CDOTA_Unit_Hero_VengefulSpirit,322,117
10405,CDOTA_Unit_Hero_Kunkka,199,219
10405,CDOTA_Unit_Hero_MonkeyKing,510,337
10410,CDOTA_Unit_Hero_KeeperOfTheLight,424,177
10410,CDOTA_Unit_Hero_Ursa,221,261
10410,CDOTA_Unit_Hero_Lion,403,160
10410,CDOTA_Unit_Hero_Puck,252,158
10410,CDOTA_Unit_Hero_Pudge,315,257
10410,CDOTA_Unit_Hero_Abaddon,447,291
10410,CDOTA_Unit_Hero_Shredder,238,148
10410,CDOTA_Unit_Hero_VengefulSpirit,320,132
10410,CDOTA_Unit_Hero_Kunkka,219,225
10410,CDOTA_Unit_Hero_MonkeyKing,325,229
10415,CDOTA_Unit_Hero_KeeperOfTheLight,423,182
10415,CDOTA_Unit_Hero_Ursa,233,273
10415,CDOTA_Unit_Hero_Lion,405,173
10415,CDOTA_Unit_Hero_Puck,252,158
10415,CDOTA_Unit_Hero_Pudge,327,345
10415,CDOTA_Unit_Hero_Abaddon,476,288
10415,CDOTA_Unit_Hero_Shredder,241,149
10415,CDOTA_Unit_Hero_VengefulSpirit,317,175
10415,CDOTA_Unit_Hero_Kunkka,235,219
10415,CDOTA_Unit_Hero_MonkeyKing,305,234
10420,CDOTA_Unit_Hero_KeeperOfTheLight,422,183
10420,CDOTA_Unit_Hero_Ursa,233,278
10420,CDOTA_Unit_Hero_Lion,405,178
10420,CDOTA_Unit_Hero_Puck,252,158
10420,CDOTA_Unit_Hero_Pudge,291,239
10420,CDOTA_Unit_Hero_Abaddon,477,288
10420,CDOTA_Unit_Hero_Shredder,241,150
10420,CDOTA_Unit_Hero_VengefulSpirit,322,189
10420,CDOTA_Unit_Hero_Kunkka,245,213
10420,CDOTA_Unit_Hero_MonkeyKing,295,131
10425,CDOTA_Unit_Hero_KeeperOfTheLight,413,192
10425,CDOTA_Unit_Hero_Ursa,220,213
10425,CDOTA_Unit_Hero_Lion,403,184
10425,CDOTA_Unit_Hero_Puck,252,158
10425,CDOTA_Unit_Hero_Pudge,296,181
10425,CDOTA_Unit_Hero_Abaddon,477,288
10425,CDOTA_Unit_Hero_Shredder,269,130
10425,CDOTA_Unit_Hero_VengefulSpirit,333,209
10425,CDOTA_Unit_Hero_Kunkka,256,234
10425,CDOTA_Unit_Hero_MonkeyKing,227,74
10430,CDOTA_Unit_Hero_KeeperOfTheLight,402,193
10430,CDOTA_Unit_Hero_Ursa,221,215
10430,CDOTA_Unit_Hero_Lion,401,185
10430,CDOTA_Unit_Hero_Puck,260,155
10430,CDOTA_Unit_Hero_Pudge,296,157
10430,CDOTA_Unit_Hero_Abaddon,477,288
10430,CDOTA_Unit_Hero_Shredder,286,133
10430,CDOTA_Unit_Hero_VengefulSpirit,334,211
10430,CDOTA_Unit_Hero_Kunkka,265,221
10430,CDOTA_Unit_Hero_MonkeyKing,171,110
10435,CDOTA_Unit_Hero_KeeperOfTheLight,368,192
10435,CDOTA_Unit_Hero_Ursa,267,244
10435,CDOTA_Unit_Hero_Lion,391,186
10435,CDOTA_Unit_Hero_Puck,281,121
10435,CDOTA_Unit_Hero_Pudge,296,145
10435,CDOTA_Unit_Hero_Abaddon,470,293
10435,CDOTA_Unit_Hero_Shredder,290,150
10435,CDOTA_Unit_Hero_VengefulSpirit,331,210
10435,CDOTA_Unit_Hero_Kunkka,271,194
10435,CDOTA_Unit_Hero_MonkeyKing,222,127
10440,CDOTA_Unit_Hero_KeeperOfTheLight,374,213
10440,CDOTA_Unit_Hero_Ursa,302,230
10440,CDOTA_Unit_Hero_Lion,389,186
10440,CDOTA_Unit_Hero_Puck,280,111
10440,CDOTA_Unit_Hero_Pudge,300,186
10440,CDOTA_Unit_Hero_Abaddon,462,315
10440,CDOTA_Unit_Hero_Shredder,288,162
10440,CDOTA_Unit_Hero_VengefulSpirit,331,210
10440,CDOTA_Unit_Hero_Kunkka,273,194
10440,CDOTA_Unit_Hero_MonkeyKing,229,128
10445,CDOTA_Unit_Hero_KeeperOfTheLight,334,274
10445,CDOTA_Unit_Hero_Ursa,302,225
10445,CDOTA_Unit_Hero_Lion,383,184
10445,CDOTA_Unit_Hero_Puck,269,109
10445,CDOTA_Unit_Hero_Pudge,312,230
10445,CDOTA_Unit_Hero_Abaddon,461,320
10445,CDOTA_Unit_Hero_Shredder,291,164
10445,CDOTA_Unit_Hero_VengefulSpirit,344,248
10445,CDOTA_Unit_Hero_Kunkka,274,188
10445,CDOTA_Unit_Hero_MonkeyKing,231,124
10450,CDOTA_Unit_Hero_KeeperOfTheLight,279,226
10450,CDOTA_Unit_Hero_Ursa,302,199
10450,CDOTA_Unit_Hero_Lion,383,184
10450,CDOTA_Unit_Hero_Puck,253,104
10450,CDOTA_Unit_Hero_Pudge,309,237
10450,CDOTA_Unit_Hero_Abaddon,466,303
10450,CDOTA_Unit_Hero_Shredder,291,165
10450,CDOTA_Unit_Hero_VengefulSpirit,370,292
10450,CDOTA_Unit_Hero_Kunkka,274,188
10450,CDOTA_Unit_Hero_MonkeyKing,231,124
10455,CDOTA_Unit_Hero_KeeperOfTheLight,314,252
10455,CDOTA_Unit_Hero_Ursa,301,189
10455,CDOTA_Unit_Hero_Lion,383,184
10455,CDOTA_Unit_Hero_Puck,191,97
10455,CDOTA_Unit_Hero_Pudge,286,146
10455,CDOTA_Unit_Hero_Abaddon,478,294
10455,CDOTA_Unit_Hero_Shredder,286,177
10455,CDOTA_Unit_Hero_VengefulSpirit,412,320
10455,CDOTA_Unit_Hero_Kunkka,274,188
10455,CDOTA_Unit_Hero_MonkeyKing,231,124
10460,CDOTA_Unit_Hero_KeeperOfTheLight,347,265
10460,CDOTA_Unit_Hero_Ursa,302,180
10460,CDOTA_Unit_Hero_Lion,383,184
10460,CDOTA_Unit_Hero_Puck,191,111
10460,CDOTA_Unit_Hero_Pudge,286,144
10460,CDOTA_Unit_Hero_Abaddon,484,286
10460,CDOTA_Unit_Hero_Shredder,281,182
10460,CDOTA_Unit_Hero_VengefulSpirit,328,263
10460,CDOTA_Unit_Hero_Kunkka,274,188
10460,CDOTA_Unit_Hero_MonkeyKing,231,124
10465,CDOTA_Unit_Hero_KeeperOfTheLight,417,254
10465,CDOTA_Unit_Hero_Ursa,301,20
10465,CDOTA_Unit_Hero_Lion,383,184
10465,CDOTA_Unit_Hero_Puck,243,116
10465,CDOTA_Unit_Hero_Pudge,298,226
10465,CDOTA_Unit_Hero_Abaddon,480,293
10465,CDOTA_Unit_Hero_Shredder,274,120
10465,CDOTA_Unit_Hero_VengefulSpirit,326,259
10465,CDOTA_Unit_Hero_Kunkka,274,188
10465,CDOTA_Unit_Hero_MonkeyKing,304,113
10470,CDOTA_Unit_Hero_KeeperOfTheLight,398,228
10470,CDOTA_Unit_Hero_Ursa,305,0
10470,CDOTA_Unit_Hero_Lion,383,184
10470,CDOTA_Unit_Hero_Puck,214,113
10470,CDOTA_Unit_Hero_Pudge,309,237
10470,CDOTA_Unit_Hero_Abaddon,473,342
10470,CDOTA_Unit_Hero_Shredder,282,93
10470,CDOTA_Unit_Hero_VengefulSpirit,335,279
10470,CDOTA_Unit_Hero_Kunkka,274,188
10470,CDOTA_Unit_Hero_MonkeyKing,314,80
10475,CDOTA_Unit_Hero_KeeperOfTheLight,378,205
10475,CDOTA_Unit_Hero_Ursa,306,0
10475,CDOTA_Unit_Hero_Lion,427,178
10475,CDOTA_Unit_Hero_Puck,211,115
10475,CDOTA_Unit_Hero_Pudge,303,205
10475,CDOTA_Unit_Hero_Abaddon,467,352
10475,CDOTA_Unit_Hero_Shredder,263,96
10475,CDOTA_Unit_Hero_VengefulSpirit,344,302
10475,CDOTA_Unit_Hero_Kunkka,274,188
10475,CDOTA_Unit_Hero_MonkeyKing,404,196
10480,CDOTA_Unit_Hero_KeeperOfTheLight,386,300
10480,CDOTA_Unit_Hero_Ursa,301,35
10480,CDOTA_Unit_Hero_Lion,443,177
10480,CDOTA_Unit_Hero_Puck,194,114
10480,CDOTA_Unit_Hero_Pudge,288,144
10480,CDOTA_Unit_Hero_Abaddon,462,353
10480,CDOTA_Unit_Hero_Shredder,225,126
10480,CDOTA_Unit_Hero_VengefulSpirit,344,383
10480,CDOTA_Unit_Hero_Kunkka,275,208
10480,CDOTA_Unit_Hero_MonkeyKing,450,339
10485,CDOTA_Unit_Hero_KeeperOfTheLight,371,277
10485,CDOTA_Unit_Hero_Ursa,290,40
10485,CDOTA_Unit_Hero_Lion,510,171
10485,CDOTA_Unit_Hero_Puck,169,144
10485,CDOTA_Unit_Hero_Pudge,294,246
10485,CDOTA_Unit_Hero_Abaddon,462,353
10485,CDOTA_Unit_Hero_Shredder,195,196
10485,CDOTA_Unit_Hero_VengefulSpirit,377,262
10485,CDOTA_Unit_Hero_Kunkka,229,232
10485,CDOTA_Unit_Hero_MonkeyKing,454,351
10490,CDOTA_Unit_Hero_KeeperOfTheLight,356,252
10490,CDOTA_Unit_Hero_Ursa,285,102
10490,CDOTA_Unit_Hero_Lion,510,171
10490,CDOTA_Unit_Hero_Puck,158,171
10490,CDOTA_Unit_Hero_Pudge,295,253
10490,CDOTA_Unit_Hero_Abaddon,462,353
10490,CDOTA_Unit_Hero_Shredder,202,203
10490,CDOTA_Unit_Hero_VengefulSpirit,383,254
10490,CDOTA_Unit_Hero_Kunkka,196,202
10490,CDOTA_Unit_Hero_MonkeyKing,454,356
10495,CDOTA_Unit_Hero_KeeperOfTheLight,355,271
10495,CDOTA_Unit_Hero_Ursa,287,152
10495,CDOTA_Unit_Hero_Lion,414,176
10495,CDOTA_Unit_Hero_Puck,156,202
10495,CDOTA_Unit_Hero_Pudge,272,144
10495,CDOTA_Unit_Hero_Abaddon,489,382
10495,CDOTA_Unit_Hero_Shredder,206,198
10495,CDOTA_Unit_Hero_VengefulSpirit,385,246
10495,CDOTA_Unit_Hero_Kunkka,204,179
10495,CDOTA_Unit_Hero_MonkeyKing,247,216
10500,CDOTA_Unit_Hero_KeeperOfTheLight,346,355
10500,CDOTA_Unit_Hero_Ursa,276,194
10500,CDOTA_Unit_Hero_Lion,381,205
10500,CDOTA_Unit_Hero_Puck,169,207
10500,CDOTA_Unit_Hero_Pudge,272,144
10500,CDOTA_Unit_Hero_Abaddon,497,382
10500,CDOTA_Unit_Hero_Shredder,204,193
10500,CDOTA_Unit_Hero_VengefulSpirit,388,236
10500,CDOTA_Unit_Hero_Kunkka,222,168
10500,CDOTA_Unit_Hero_MonkeyKing,163,190
10505,CDOTA_Unit_Hero_KeeperOfTheLight,382,234
10505,CDOTA_Unit_Hero_Ursa,262,202
10505,CDOTA_Unit_Hero_Lion,381,205
10505,CDOTA_Unit_Hero_Puck,146,196
10505,CDOTA_Unit_Hero_Pudge,276,193
10505,CDOTA_Unit_Hero_Abaddon,505,375
10505,CDOTA_Unit_Hero_Shredder,203,193
10505,CDOTA_Unit_Hero_VengefulSpirit,385,234
10505,CDOTA_Unit_Hero_Kunkka,254,157
10505,CDOTA_Unit_Hero_MonkeyKing,121,122
10510,CDOTA_Unit_Hero_KeeperOfTheLight,383,232
10510,CDOTA_Unit_Hero_Ursa,251,206
10510,CDOTA_Unit_Hero_Lion,382,208
10510,CDOTA_Unit_Hero_Puck,144,194
10510,CDOTA_Unit_Hero_Pudge,272,209
10510,CDOTA_Unit_Hero_Abaddon,505,375
10510,CDOTA_Unit_Hero_Shredder,210,190
10510,CDOTA_Unit_Hero_VengefulSpirit,397,245
10510,CDOTA_Unit_Hero_Kunkka,259,157
10510,CDOTA_Unit_Hero_MonkeyKing,177,115
10515,CDOTA_Unit_Hero_KeeperOfTheLight,394,163
10515,CDOTA_Unit_Hero_Ursa,87,180
10515,CDOTA_Unit_Hero_Lion,510,187
10515,CDOTA_Unit_Hero_Puck,234,151
10515,CDOTA_Unit_Hero_Pudge,268,207
10515,CDOTA_Unit_Hero_Abaddon,125,9
10515,CDOTA_Unit_Hero_Shredder,219,184
10515,CDOTA_Unit_Hero_VengefulSpirit,469,287
10515,CDOTA_Unit_Hero_Kunkka,262,159
10515,CDOTA_Unit_Hero_MonkeyKing,303,80
10520,CDOTA_Unit_Hero_KeeperOfTheLight,384,139
10520,CDOTA_Unit_Hero_Ursa,242,211
10520,CDOTA_Unit_Hero_Lion,508,187
10520,CDOTA_Unit_Hero_Puck,276,132
10520,CDOTA_Unit_Hero_Pudge,269,204
10520,CDOTA_Unit_Hero_Abaddon,92,2
10520,CDOTA_Unit_Hero_Shredder,167,210
10520,CDOTA_Unit_Hero_VengefulSpirit,506,291
10520,CDOTA_Unit_Hero_Kunkka,264,218
10520,CDOTA_Unit_Hero_MonkeyKing,304,80
10525,CDOTA_Unit_Hero_KeeperOfTheLight,392,169
10525,CDOTA_Unit_Hero_Ursa,271,212
10525,CDOTA_Unit_Hero_Lion,321,224
