Tick,Hero,X,Y
13945,CDOTA_Unit_Hero_Magnataur,318,214
13945,CDOTA_Unit_Hero_StormSpirit,43,336
13945,CDOTA_Unit_Hero_Sven,249,35
13950,CDOTA_Unit_Hero_Nevermore,300,150
13950,CDOTA_Unit_Hero_Necrolyte,339,132
13950,CDOTA_Unit_Hero_AncientApparition,330,383
13950,CDOTA_Unit_Hero_DarkWillow,454,115
13950,CDOTA_Unit_Hero_ChaosKnight,285,85
13950,CDOTA_Unit_Hero_Invoker,369,249
13950,CDOTA_Unit_Hero_Abaddon,243,180
13950,CDOTA_Unit_Hero_Magnataur,317,211
13950,CDOTA_Unit_Hero_StormSpirit,67,275
13950,CDOTA_Unit_Hero_Sven,234,54
13955,CDOTA_Unit_Hero_Nevermore,300,150
13955,CDOTA_Unit_Hero_Necrolyte,307,128
13955,CDOTA_Unit_Hero_AncientApparition,339,233
13955,CDOTA_Unit_Hero_DarkWillow,449,118
13955,CDOTA_Unit_Hero_ChaosKnight,285,85
13955,CDOTA_Unit_Hero_Invoker,365,253
13955,CDOTA_Unit_Hero_Abaddon,213,193
13955,CDOTA_Unit_Hero_Magnataur,319,180
13955,CDOTA_Unit_Hero_StormSpirit,121,109
13955,CDOTA_Unit_Hero_Sven,181,144
13960,CDOTA_Unit_Hero_Nevermore,300,150
13960,CDOTA_Unit_Hero_Necrolyte,242,160
13960,CDOTA_Unit_Hero_AncientApparition,335,219
13960,CDOTA_Unit_Hero_DarkWillow,429,128
13960,CDOTA_Unit_Hero_ChaosKnight,279,76
13960,CDOTA_Unit_Hero_Invoker,356,260
13960,CDOTA_Unit_Hero_Abaddon,202,213
13960,CDOTA_Unit_Hero_Magnataur,321,165
13960,CDOTA_Unit_Hero_StormSpirit,240,152
13960,CDOTA_Unit_Hero_Sven,189,136
13965,CDOTA_Unit_Hero_Nevermore,298,161
13965,CDOTA_Unit_Hero_Necrolyte,241,166
13965,CDOTA_Unit_Hero_AncientApparition,335,217
13965,CDOTA_Unit_Hero_DarkWillow,424,130
13965,CDOTA_Unit_Hero_ChaosKnight,273,116
13965,CDOTA_Unit_Hero_Invoker,352,267
13965,CDOTA_Unit_Hero_Abaddon,202,221
13965,CDOTA_Unit_Hero_Magnataur,305,165
13965,CDOTA_Unit_Hero_StormSpirit,266,156
13965,CDOTA_Unit_Hero_Sven,202,118
13970,CDOTA_Unit_Hero_Nevermore,298,171
13970,CDOTA_Unit_Hero_Necrolyte,224,235
13970,CDOTA_Unit_Hero_AncientApparition,334,215
13970,CDOTA_Unit_Hero_DarkWillow,340,290
13970,CDOTA_Unit_Hero_ChaosKnight,261,184
13970,CDOTA_Unit_Hero_Invoker,353,270
13970,CDOTA_Unit_Hero_Abaddon,207,234
13970,CDOTA_Unit_Hero_Magnataur,277,176
13970,CDOTA_Unit_Hero_StormSpirit,402,117
13970,CDOTA_Unit_Hero_Sven,251,62
13975,CDOTA_Unit_Hero_Nevermore,298,171
13975,CDOTA_Unit_Hero_Necrolyte,212,237
13975,CDOTA_Unit_Hero_AncientApparition,304,212
13975,CDOTA_Unit_Hero_DarkWillow,319,328
13975,CDOTA_Unit_Hero_ChaosKnight,256,186
13975,CDOTA_Unit_Hero_Invoker,352,272
13975,CDOTA_Unit_Hero_Abaddon,209,236
13975,CDOTA_Unit_Hero_Magnataur,273,183
13975,CDOTA_Unit_Hero_StormSpirit,423,93
13975,CDOTA_Unit_Hero_Sven,275,48
13980,CDOTA_Unit_Hero_Nevermore,298,171
13980,CDOTA_Unit_Hero_Necrolyte,455,0
13980,CDOTA_Unit_Hero_AncientApparition,256,209
13980,CDOTA_Unit_Hero_DarkWillow,317,349
13980,CDOTA_Unit_Hero_ChaosKnight,256,186
13980,CDOTA_Unit_Hero_Invoker,352,273
13980,CDOTA_Unit_Hero_Abaddon,207,238
13980,CDOTA_Unit_Hero_Magnataur,300,212
13980,CDOTA_Unit_Hero_StormSpirit,447,65
13980,CDOTA_Unit_Hero_Sven,334,0
13985,CDOTA_Unit_Hero_Nevermore,298,171
13985,CDOTA_Unit_Hero_Necrolyte,510,9
13985,CDOTA_Unit_Hero_AncientApparition,223,216
13985,CDOTA_Unit_Hero_DarkWillow,311,347
13985,CDOTA_Unit_Hero_ChaosKnight,255,182
13985,CDOTA_Unit_Hero_Invoker,352,268
13985,CDOTA_Unit_Hero_Abaddon,201,234
13985,CDOTA_Unit_Hero_Magnataur,314,235
13985,CDOTA_Unit_Hero_StormSpirit,448,60
13985,CDOTA_Unit_Hero_Sven,322,42
13990,CDOTA_Unit_Hero_Nevermore,298,171
13990,CDOTA_Unit_Hero_Necrolyte,420,145
13990,CDOTA_Unit_Hero_AncientApparition,170,254
13990,CDOTA_Unit_Hero_DarkWillow,323,358
13990,CDOTA_Unit_Hero_ChaosKnight,255,180
13990,CDOTA_Unit_Hero_Invoker,351,268
13990,CDOTA_Unit_Hero_Abaddon,216,195
13990,CDOTA_Unit_Hero_Magnataur,304,246
13990,CDOTA_Unit_Hero_StormSpirit,449,58
13990,CDOTA_Unit_Hero_Sven,316,76
13995,CDOTA_Unit_Hero_Nevermore,298,171
13995,CDOTA_Unit_Hero_Necrolyte,384,152
13995,CDOTA_Unit_Hero_AncientApparition,164,253
13995,CDOTA_Unit_Hero_DarkWillow,325,359
13995,CDOTA_Unit_Hero_ChaosKnight,255,178
13995,CDOTA_Unit_Hero_Invoker,349,269
13995,CDOTA_Unit_Hero_Abaddon,221,182
13995,CDOTA_Unit_Hero_Magnataur,288,229
13995,CDOTA_Unit_Hero_StormSpirit,449,58
13995,CDOTA_Unit_Hero_Sven,311,83
14000,CDOTA_Unit_Hero_Nevermore,298,171
14000,CDOTA_Unit_Hero_Necrolyte,310,138
14000,CDOTA_Unit_Hero_AncientApparition,211,206
14000,CDOTA_Unit_Hero_DarkWillow,259,283
14000,CDOTA_Unit_Hero_ChaosKnight,255,176
14000,CDOTA_Unit_Hero_Invoker,331,249
14000,CDOTA_Unit_Hero_Abaddon,228,174
14000,CDOTA_Unit_Hero_Magnataur,276,133
14000,CDOTA_Unit_Hero_StormSpirit,449,58
14000,CDOTA_Unit_Hero_Sven,312,73
14005,CDOTA_Unit_Hero_Nevermore,298,171
14005,CDOTA_Unit_Hero_Necrolyte,275,132
14005,CDOTA_Unit_Hero_AncientApparition,397,126
14005,CDOTA_Unit_Hero_DarkWillow,149,216
14005,CDOTA_Unit_Hero_ChaosKnight,255,174
14005,CDOTA_Unit_Hero_Invoker,281,216
14005,CDOTA_Unit_Hero_Abaddon,221,206
14005,CDOTA_Unit_Hero_Magnataur,275,163
14005,CDOTA_Unit_Hero_StormSpirit,371,86
14005,CDOTA_Unit_Hero_Sven,312,73
14010,CDOTA_Unit_Hero_Nevermore,298,172
14010,CDOTA_Unit_Hero_Necrolyte,263,162
14010,CDOTA_Unit_Hero_AncientApparition,402,122
14010,CDOTA_Unit_Hero_DarkWillow,150,214
14010,CDOTA_Unit_Hero_ChaosKnight,262,160
14010,CDOTA_Unit_Hero_Invoker,271,196
14010,CDOTA_Unit_Hero_Abaddon,202,250
14010,CDOTA_Unit_Hero_Magnataur,272,181
14010,CDOTA_Unit_Hero_StormSpirit,257,145
14010,CDOTA_Unit_Hero_Sven,312,73
14015,CDOTA_Unit_Hero_Nevermore,312,189
14015,CDOTA_Unit_Hero_Necrolyte,252,203
14015,CDOTA_Unit_Hero_AncientApparition,396,132
14015,CDOTA_Unit_Hero_DarkWillow,150,214
14015,CDOTA_Unit_Hero_ChaosKnight,275,139
14015,CDOTA_Unit_Hero_Invoker,350,248
14015,CDOTA_Unit_Hero_Abaddon,198,259
14015,CDOTA_Unit_Hero_Magnataur,271,182
14015,CDOTA_Unit_Hero_StormSpirit,228,186
14015,CDOTA_Unit_Hero_Sven,317,70
14020,CDOTA_Unit_Hero_Nevermore,348,178
14020,CDOTA_Unit_Hero_Necrolyte,247,222
14020,CDOTA_Unit_Hero_AncientApparition,371,163
14020,CDOTA_Unit_Hero_DarkWillow,0,383
14020,CDOTA_Unit_Hero_ChaosKnight,290,77
14020,CDOTA_Unit_Hero_Invoker,390,240
14020,CDOTA_Unit_Hero_Abaddon,208,246
14020,CDOTA_Unit_Hero_Magnataur,271,182
14020,CDOTA_Unit_Hero_StormSpirit,191,221
14020,CDOTA_Unit_Hero_Sven,331,65
14025,CDOTA_Unit_Hero_Nevermore,310,121
14025,CDOTA_Unit_Hero_Necrolyte,252,217
14025,CDOTA_Unit_Hero_AncientApparition,371,163
14025,CDOTA_Unit_Hero_DarkWillow,165,209
14025,CDOTA_Unit_Hero_ChaosKnight,286,67
14025,CDOTA_Unit_Hero_Invoker,387,228
14025,CDOTA_Unit_Hero_Abaddon,243,183
14025,CDOTA_Unit_Hero_Magnataur,273,151
14025,CDOTA_Unit_Hero_StormSpirit,184,219
14025,CDOTA_Unit_Hero_Sven,338,55
14030,CDOTA_Unit_Hero_Nevermore,309,120
14030,CDOTA_Unit_Hero_Necrolyte,252,217
14030,CDOTA_Unit_Hero_AncientApparition,370,163
14030,CDOTA_Unit_Hero_DarkWillow,282,146
14030,CDOTA_Unit_Hero_ChaosKnight,284,60
14030,CDOTA_Unit_Hero_Invoker,378,228
14030,CDOTA_Unit_Hero_Abaddon,248,170
14030,CDOTA_Unit_Hero_Magnataur,270,125
14030,CDOTA_Unit_Hero_StormSpirit,175,230
14030,CDOTA_Unit_Hero_Sven,338,55
14035,CDOTA_Unit_Hero_Nevermore,340,99
14035,CDOTA_Unit_Hero_Necrolyte,252,217
14035,CDOTA_Unit_Hero_AncientApparition,358,168
14035,CDOTA_Unit_Hero_DarkWillow,282,139
14035,CDOTA_Unit_Hero_ChaosKnight,281,53
14035,CDOTA_Unit_Hero_Invoker,388,230
14035,CDOTA_Unit_Hero_Abaddon,245,174
14035,CDOTA_Unit_Hero_Magnataur,270,125
14035,CDOTA_Unit_Hero_StormSpirit,189,230
14035,CDOTA_Unit_Hero_Sven,447,246
14040,CDOTA_Unit_Hero_Nevermore,339,93
14040,CDOTA_Unit_Hero_Necrolyte,253,255
14040,CDOTA_Unit_Hero_AncientApparition,169,251
14040,CDOTA_Unit_Hero_DarkWillow,299,81
14040,CDOTA_Unit_Hero_ChaosKnight,281,52
14040,CDOTA_Unit_Hero_Invoker,414,248
14040,CDOTA_Unit_Hero_Abaddon,221,211
14040,CDOTA_Unit_Hero_Magnataur,253,165
14040,CDOTA_Unit_Hero_StormSpirit,189,230
14040,CDOTA_Unit_Hero_Sven,467,383
14045,CDOTA_Unit_Hero_Nevermore,338,93
14045,CDOTA_Unit_Hero_Necrolyte,259,285
14045,CDOTA_Unit_Hero_AncientApparition,181,218
14045,CDOTA_Unit_Hero_DarkWillow,303,84
14045,CDOTA_Unit_Hero_ChaosKnight,281,66
14045,CDOTA_Unit_Hero_Invoker,298,267
14045,CDOTA_Unit_Hero_Abaddon,202,237
14045,CDOTA_Unit_Hero_Magnataur,250,177
14045,CDOTA_Unit_Hero_StormSpirit,195,189
14045,CDOTA_Unit_Hero_Sven,370,175
14050,CDOTA_Unit_Hero_Nevermore,318,86
14050,CDOTA_Unit_Hero_Necrolyte,254,249
14050,CDOTA_Unit_Hero_AncientApparition,278,202
14050,CDOTA_Unit_Hero_DarkWillow,302,88
14050,CDOTA_Unit_Hero_ChaosKnight,281,76
14050,CDOTA_Unit_Hero_Invoker,294,279
14050,CDOTA_Unit_Hero_Abaddon,191,253
14050,CDOTA_Unit_Hero_Magnataur,250,177
14050,CDOTA_Unit_Hero_StormSpirit,195,188
14050,CDOTA_Unit_Hero_Sven,338,103
14055,CDOTA_Unit_Hero_Nevermore,316,85
14055,CDOTA_Unit_Hero_Necrolyte,256,217
14055,CDOTA_Unit_Hero_AncientApparition,386,203
14055,CDOTA_Unit_Hero_DarkWillow,302,88
14055,CDOTA_Unit_Hero_ChaosKnight,279,77
14055,CDOTA_Unit_Hero_Invoker,296,265
14055,CDOTA_Unit_Hero_Abaddon,191,254
14055,CDOTA_Unit_Hero_Magnataur,250,177
14055,CDOTA_Unit_Hero_StormSpirit,191,175
14055,CDOTA_Unit_Hero_Sven,315,76
14060,CDOTA_Unit_Hero_Nevermore,326,116
14060,CDOTA_Unit_Hero_Necrolyte,275,205
14060,CDOTA_Unit_Hero_AncientApparition,397,205
14060,CDOTA_Unit_Hero_DarkWillow,302,88
14060,CDOTA_Unit_Hero_ChaosKnight,278,73
14060,CDOTA_Unit_Hero_Invoker,510,383
14060,CDOTA_Unit_Hero_Abaddon,231,193
14060,CDOTA_Unit_Hero_Magnataur,252,171
14060,CDOTA_Unit_Hero_StormSpirit,191,178
14060,CDOTA_Unit_Hero_Sven,315,78
14065,CDOTA_Unit_Hero_Nevermore,331,210
14065,CDOTA_Unit_Hero_Necrolyte,299,250
14065,CDOTA_Unit_Hero_AncientApparition,397,204
14065,CDOTA_Unit_Hero_DarkWillow,302,88
14065,CDOTA_Unit_Hero_ChaosKnight,277,80
14065,CDOTA_Unit_Hero_Invoker,510,383
14065,CDOTA_Unit_Hero_Abaddon,236,185
14065,CDOTA_Unit_Hero_Magnataur,263,146
14065,CDOTA_Unit_Hero_StormSpirit,192,181
14065,CDOTA_Unit_Hero_Sven,424,81
14070,CDOTA_Unit_Hero_Nevermore,337,270
14070,CDOTA_Unit_Hero_Necrolyte,267,290
14070,CDOTA_Unit_Hero_AncientApparition,238,87
14070,CDOTA_Unit_Hero_DarkWillow,302,92
14070,CDOTA_Unit_Hero_ChaosKnight,298,54
14070,CDOTA_Unit_Hero_Invoker,509,383
14070,CDOTA_Unit_Hero_Abaddon,241,176
14070,CDOTA_Unit_Hero_Magnataur,263,134
14070,CDOTA_Unit_Hero_StormSpirit,203,192
14070,CDOTA_Unit_Hero_Sven,379,61
14075,CDOTA_Unit_Hero_Nevermore,336,274
14075,CDOTA_Unit_Hero_Necrolyte,256,296
14075,CDOTA_Unit_Hero_AncientApparition,231,89
14075,CDOTA_Unit_Hero_DarkWillow,289,99
14075,CDOTA_Unit_Hero_ChaosKnight,296,70
14075,CDOTA_Unit_Hero_Invoker,327,298
14075,CDOTA_Unit_Hero_Abaddon,237,184
14075,CDOTA_Unit_Hero_Magnataur,261,125
14075,CDOTA_Unit_Hero_StormSpirit,284,119
14075,CDOTA_Unit_Hero_Sven,303,55
14080,CDOTA_Unit_Hero_Nevermore,327,383
14080,CDOTA_Unit_Hero_Necrolyte,225,308
14080,CDOTA_Unit_Hero_AncientApparition,197,99
14080,CDOTA_Unit_Hero_DarkWillow,289,99
14080,CDOTA_Unit_Hero_ChaosKnight,307,81
14080,CDOTA_Unit_Hero_Invoker,221,251
14080,CDOTA_Unit_Hero_Abaddon,252,231
14080,CDOTA_Unit_Hero_Magnataur,257,112
14080,CDOTA_Unit_Hero_StormSpirit,303,77
14080,CDOTA_Unit_Hero_Sven,285,53
14085,CDOTA_Unit_Hero_Nevermore,317,347
14085,CDOTA_Unit_Hero_Necrolyte,243,216
14085,CDOTA_Unit_Hero_AncientApparition,197,99
14085,CDOTA_Unit_Hero_DarkWillow,289,100
14085,CDOTA_Unit_Hero_ChaosKnight,334,84
14085,CDOTA_Unit_Hero_Invoker,224,275
14085,CDOTA_Unit_Hero_Abaddon,253,233
14085,CDOTA_Unit_Hero_Magnataur,240,13
14085,CDOTA_Unit_Hero_StormSpirit,274,81
14085,CDOTA_Unit_Hero_Sven,282,68
14090,CDOTA_Unit_Hero_Nevermore,446,336
14090,CDOTA_Unit_Hero_Necrolyte,259,170
14090,CDOTA_Unit_Hero_AncientApparition,178,89
14090,CDOTA_Unit_Hero_DarkWillow,316,103
14090,CDOTA_Unit_Hero_ChaosKnight,331,89
14090,CDOTA_Unit_Hero_Invoker,141,339
14090,CDOTA_Unit_Hero_Abaddon,253,233
14090,CDOTA_Unit_Hero_Magnataur,222,7
14090,CDOTA_Unit_Hero_StormSpirit,248,87
14090,CDOTA_Unit_Hero_Sven,290,66
14095,CDOTA_Unit_Hero_Nevermore,485,339
14095,CDOTA_Unit_Hero_Necrolyte,261,160
14095,CDOTA_Unit_Hero_AncientApparition,166,113
14095,CDOTA_Unit_Hero_DarkWillow,322,134
14095,CDOTA_Unit_Hero_ChaosKnight,328,100
14095,CDOTA_Unit_Hero_Invoker,158,300
14095,CDOTA_Unit_Hero_Abaddon,253,233
14095,CDOTA_Unit_Hero_Magnataur,230,99
14095,CDOTA_Unit_Hero_StormSpirit,209,144
14095,CDOTA_Unit_Hero_Sven,290,66
14100,CDOTA_Unit_Hero_Nevermore,489,353
14100,CDOTA_Unit_Hero_Necrolyte,244,187
14100,CDOTA_Unit_Hero_AncientApparition,146,158
14100,CDOTA_Unit_Hero_DarkWillow,311,182
14100,CDOTA_Unit_Hero_ChaosKnight,331,118
14100,CDOTA_Unit_Hero_Invoker,138,283
14100,CDOTA_Unit_Hero_Abaddon,253,233
14100,CDOTA_Unit_Hero_Magnataur,234,139
14100,CDOTA_Unit_Hero_StormSpirit,194,227
14100,CDOTA_Unit_Hero_Sven,291,66
14105,CDOTA_Unit_Hero_Nevermore,452,374
14105,CDOTA_Unit_Hero_Necrolyte,244,187
14105,CDOTA_Unit_Hero_AncientApparition,152,205
14105,CDOTA_Unit_Hero_DarkWillow,291,197
14105,CDOTA_Unit_Hero_ChaosKnight,292,145
14105,CDOTA_Unit_Hero_Invoker,35,383
14105,CDOTA_Unit_Hero_Abaddon,253,233
14105,CDOTA_Unit_Hero_Magnataur,234,139
14105,CDOTA_Unit_Hero_StormSpirit,189,238
14105,CDOTA_Unit_Hero_Sven,510,0
14110,CDOTA_Unit_Hero_Nevermore,448,258
14110,CDOTA_Unit_Hero_Necrolyte,247,190
14110,CDOTA_Unit_Hero_AncientApparition,167,240
14110,CDOTA_Unit_Hero_DarkWillow,224,211
14110,CDOTA_Unit_Hero_ChaosKnight,285,142
14110,CDOTA_Unit_Hero_Invoker,135,247
14110,CDOTA_Unit_Hero_Abaddon,253,233
14110,CDOTA_Unit_Hero_Magnataur,234,139
14110,CDOTA_Unit_Hero_StormSpirit,196,229
14110,CDOTA_Unit_Hero_Sven,239,133
14115,CDOTA_Unit_Hero_Nevermore,429,58
14115,CDOTA_Unit_Hero_Necrolyte,283,189
14115,CDOTA_Unit_Hero_AncientApparition,183,226
14115,CDOTA_Unit_Hero_DarkWillow,164,245
14115,CDOTA_Unit_Hero_ChaosKnight,298,133
14115,CDOTA_Unit_Hero_Invoker,112,228
14115,CDOTA_Unit_Hero_Abaddon,253,233
14115,CDOTA_Unit_Hero_Magnataur,234,139
14115,CDOTA_Unit_Hero_StormSpirit,244,192
14115,CDOTA_Unit_Hero_Sven,239,133
14120,CDOTA_Unit_Hero_Nevermore,429,58
14120,CDOTA_Unit_Hero_Necrolyte,312,213
14120,CDOTA_Unit_Hero_AncientApparition,183,228
14120,CDOTA_Unit_Hero_DarkWillow,156,250
14120,CDOTA_Unit_Hero_ChaosKnight,298,133
14120,CDOTA_Unit_Hero_Invoker,84,226
14120,CDOTA_Unit_Hero_Abaddon,253,233
14120,CDOTA_Unit_Hero_Magnataur,191,163
14120,CDOTA_Unit_Hero_StormSpirit,304,88
14120,CDOTA_Unit_Hero_Sven,236,124
14125,CDOTA_Unit_Hero_Nevermore,388,135
14125,CDOTA_Unit_Hero_Necrolyte,323,216
14125,CDOTA_Unit_Hero_AncientApparition,128,383
14125,CDOTA_Unit_Hero_DarkWillow,156,251
14125,CDOTA_Unit_Hero_ChaosKnight,298,136
14125,CDOTA_Unit_Hero_Invoker,44,310
14125,CDOTA_Unit_Hero_Abaddon,253,233
14125,CDOTA_Unit_Hero_Magnataur,191,163
14125,CDOTA_Unit_Hero_StormSpirit,254,144
14125,CDOTA_Unit_Hero_Sven,232,113
14130,CDOTA_Unit_Hero_Nevermore,401,246
14130,CDOTA_Unit_Hero_Necrolyte,306,176
14130,CDOTA_Unit_Hero_AncientApparition,151,216
14130,CDOTA_Unit_Hero_DarkWillow,185,229
14130,CDOTA_Unit_Hero_ChaosKnight,262,224
14130,CDOTA_Unit_Hero_Invoker,49,336
14130,CDOTA_Unit_Hero_Abaddon,253,233
14130,CDOTA_Unit_Hero_Magnataur,187,173
14130,CDOTA_Unit_Hero_StormSpirit,208,180
14130,CDOTA_Unit_Hero_Sven,224,99
14135,CDOTA_Unit_Hero_Nevermore,510,383
14135,CDOTA_Unit_Hero_Necrolyte,283,165
14135,CDOTA_Unit_Hero_AncientApparition,151,216
14135,CDOTA_Unit_Hero_DarkWillow,264,178
14135,CDOTA_Unit_Hero_ChaosKnight,266,201
14135,CDOTA_Unit_Hero_Invoker,35,333
14135,CDOTA_Unit_Hero_Abaddon,253,233
14135,CDOTA_Unit_Hero_Magnataur,184,187
14135,CDOTA_Unit_Hero_StormSpirit,198,193
14135,CDOTA_Unit_Hero_Sven,219,91
14140,CDOTA_Unit_Hero_Nevermore,410,231
14140,CDOTA_Unit_Hero_Necrolyte,455,139
14140,CDOTA_Unit_Hero_AncientApparition,150,215
14140,CDOTA_Unit_Hero_DarkWillow,380,104
14140,CDOTA_Unit_Hero_ChaosKnight,254,169
14140,CDOTA_Unit_Hero_Invoker,35,337
14140,CDOTA_Unit_Hero_Abaddon,253,233
14140,CDOTA_Unit_Hero_Magnataur,184,187
14140,CDOTA_Unit_Hero_StormSpirit,190,197
14140,CDOTA_Unit_Hero_Sven,219,88
14145,CDOTA_Unit_Hero_Nevermore,303,0
14145,CDOTA_Unit_Hero_Necrolyte,483,138
14145,CDOTA_Unit_Hero_AncientApparition,174,160
14145,CDOTA_Unit_Hero_DarkWillow,402,77
14145,CDOTA_Unit_Hero_ChaosKnight,259,209
14145,CDOTA_Unit_Hero_Invoker,38,337
14145,CDOTA_Unit_Hero_Abaddon,253,233
14145,CDOTA_Unit_Hero_Magnataur,235,135
14145,CDOTA_Unit_Hero_StormSpirit,233,182
14145,CDOTA_Unit_Hero_Sven,231,100
14150,CDOTA_Unit_Hero_Nevermore,324,85
14150,CDOTA_Unit_Hero_Necrolyte,354,90
14150,CDOTA_Unit_Hero_AncientApparition,183,138
14150,CDOTA_Unit_Hero_DarkWillow,409,69
14150,CDOTA_Unit_Hero_ChaosKnight,211,237
14150,CDOTA_Unit_Hero_Invoker,135,241
14150,CDOTA_Unit_Hero_Abaddon,253,233
14150,CDOTA_Unit_Hero_Magnataur,258,165
14150,CDOTA_Unit_Hero_StormSpirit,279,195
14150,CDOTA_Unit_Hero_Sven,293,93
14155,CDOTA_Unit_Hero_Nevermore,319,246
14155,CDOTA_Unit_Hero_Necrolyte,354,94
14155,CDOTA_Unit_Hero_AncientApparition,184,127
14155,CDOTA_Unit_Hero_DarkWillow,409,69
14155,CDOTA_Unit_Hero_ChaosKnight,69,296
14155,CDOTA_Unit_Hero_Invoker,264,134
14155,CDOTA_Unit_Hero_Abaddon,228,228
14155,CDOTA_Unit_Hero_Magnataur,247,186
14155,CDOTA_Unit_Hero_StormSpirit,276,203
14155,CDOTA_Unit_Hero_Sven,293,93
14160,CDOTA_Unit_Hero_Nevermore,311,290
14160,CDOTA_Unit_Hero_Necrolyte,325,126
14160,CDOTA_Unit_Hero_AncientApparition,184,127
14160,CDOTA_Unit_Hero_DarkWillow,409,69
14160,CDOTA_Unit_Hero_ChaosKnight,13,343
14160,CDOTA_Unit_Hero_Invoker,321,43
14160,CDOTA_Unit_Hero_Abaddon,207,221
14160,CDOTA_Unit_Hero_Magnataur,141,187
14160,CDOTA_Unit_Hero_StormSpirit,260,194
14160,CDOTA_Unit_Hero_Sven,269,116
14165,CDOTA_Unit_Hero_Nevermore,309,289
14165,CDOTA_Unit_Hero_Necrolyte,325,126
14165,CDOTA_Unit_Hero_AncientApparition,187,40
14165,CDOTA_Unit_Hero_DarkWillow,410,69
14165,CDOTA_Unit_Hero_ChaosKnight,27,338
14165,CDOTA_Unit_Hero_Invoker,328,106
14165,CDOTA_Unit_Hero_Abaddon,206,221
14165,CDOTA_Unit_Hero_Magnataur,145,150
14165,CDOTA_Unit_Hero_StormSpirit,304,196
14165,CDOTA_Unit_Hero_Sven,241,82
14170,CDOTA_Unit_Hero_Nevermore,312,278
14170,CDOTA_Unit_Hero_Necrolyte,334,160
14170,CDOTA_Unit_Hero_AncientApparition,193,122
14170,CDOTA_Unit_Hero_DarkWillow,428,60
14170,CDOTA_Unit_Hero_ChaosKnight,28,344
14170,CDOTA_Unit_Hero_Invoker,302,194
14170,CDOTA_Unit_Hero_Abaddon,207,221
14170,CDOTA_Unit_Hero_Magnataur,246,126
14170,CDOTA_Unit_Hero_StormSpirit,377,201
14170,CDOTA_Unit_Hero_Sven,214,75
14175,CDOTA_Unit_Hero_Nevermore,312,278
14175,CDOTA_Unit_Hero_Necrolyte,280,223
14175,CDOTA_Unit_Hero_AncientApparition,195,136
14175,CDOTA_Unit_Hero_DarkWillow,504,4
14175,CDOTA_Unit_Hero_ChaosKnight,33,338
14175,CDOTA_Unit_Hero_Invoker,253,210
14175,CDOTA_Unit_Hero_Abaddon,207,220
14175,CDOTA_Unit_Hero_Magnataur,243,200
14175,CDOTA_Unit_Hero_StormSpirit,297,162
14175,CDOTA_Unit_Hero_Sven,213,75
14180,CDOTA_Unit_Hero_Nevermore,312,278
14180,CDOTA_Unit_Hero_Necrolyte,300,158
14180,CDOTA_Unit_Hero_AncientApparition,195,136
14180,CDOTA_Unit_Hero_DarkWillow,484,42
14180,CDOTA_Unit_Hero_ChaosKnight,37,334
14180,CDOTA_Unit_Hero_Invoker,295,175
14180,CDOTA_Unit_Hero_Abaddon,217,215
14180,CDOTA_Unit_Hero_Magnataur,208,213
14180,CDOTA_Unit_Hero_StormSpirit,288,152
14180,CDOTA_Unit_Hero_Sven,248,44
14185,CDOTA_Unit_Hero_Nevermore,312,278
14185,CDOTA_Unit_Hero_Necrolyte,339,82
14185,CDOTA_Unit_Hero_AncientApparition,195,136
14185,CDOTA_Unit_Hero_DarkWillow,475,46
14185,CDOTA_Unit_Hero_ChaosKnight,50,332
14185,CDOTA_Unit_Hero_Invoker,282,177
14185,CDOTA_Unit_Hero_Abaddon,238,213
14185,CDOTA_Unit_Hero_Magnataur,210,204
14185,CDOTA_Unit_Hero_StormSpirit,289,148
14185,CDOTA_Unit_Hero_Sven,254,44
14190,CDOTA_Unit_Hero_Nevermore,312,278
14190,CDOTA_Unit_Hero_Necrolyte,333,59
14190,CDOTA_Unit_Hero_AncientApparition,195,136
14190,CDOTA_Unit_Hero_DarkWillow,474,47
14190,CDOTA_Unit_Hero_ChaosKnight,150,344
14190,CDOTA_Unit_Hero_Invoker,287,188
14190,CDOTA_Unit_Hero_Abaddon,236,199
14190,CDOTA_Unit_Hero_Magnataur,212,200
14190,CDOTA_Unit_Hero_StormSpirit,291,137
14190,CDOTA_Unit_Hero_Sven,267,52
14195,CDOTA_Unit_Hero_Nevermore,312,278
14195,CDOTA_Unit_Hero_Necrolyte,333,60
14195,CDOTA_Unit_Hero_AncientApparition,192,148
14195,CDOTA_Unit_Hero_DarkWillow,473,47
14195,CDOTA_Unit_Hero_ChaosKnight,163,343
14195,CDOTA_Unit_Hero_Invoker,287,188
14195,CDOTA_Unit_Hero_Abaddon,227,226
14195,CDOTA_Unit_Hero_Magnataur,213,198
14195,CDOTA_Unit_Hero_StormSpirit,300,131
14195,CDOTA_Unit_Hero_Sven,268,54
14200,CDOTA_Unit_Hero_Nevermore,312,278
14200,CDOTA_Unit_Hero_Necrolyte,325,99
14200,CDOTA_Unit_Hero_AncientApparition,198,145
14200,CDOTA_Unit_Hero_DarkWillow,472,47
14200,CDOTA_Unit_Hero_ChaosKnight,206,236
14200,CDOTA_Unit_Hero_Invoker,287,188
14200,CDOTA_Unit_Hero_Abaddon,204,245
14200,CDOTA_Unit_Hero_Magnataur,214,197
14200,CDOTA_Unit_Hero_StormSpirit,294,137
